time_in_range,time_below_range,time_above_range,mean_glucose,min_glucose,max_glucose,avg_basal,avg_bolus,hypoglycemia_events,hyperglycemia_events,reward_basal_episode,reward_bolus_episode,reward_basal_sum,reward_bolus_sum,episode,steps,using_mock_env,basal_actor_loss_mean,bolus_actor_loss_mean,basal_critic_loss_mean,bolus_critic_loss_mean
0.5909090909090909,0.4090909090909091,0.0,93.61005401611328,39.0,163.99713134765625,0.051128458231687546,0.25,1.0,0.0,227.19245718150577,-84.40418544532977,227.19245718150574,-84.40418544532977,1.0,66.0,0.0,0.0,0.0,0.0,0.0
0.5233644859813084,0.3364485981308411,0.14018691588785046,113.854736328125,39.0,189.64991760253906,0.12053706496953964,0.014018691144883633,1.0,1.0,363.16688259550835,-39.38510781958124,363.16688259550835,-39.385107819581236,2.0,107.0,0.0,-1.197613335174063,-0.5696294897276423,13.536762071692426,0.8478253917849582
0.7478991596638656,0.16806722689075632,0.08403361344537816,130.1485137939453,39.0,195.51116943359375,0.11364880949258804,0.012605042196810246,1.0,1.0,419.2772419872123,-20.748361336548875,419.2772419872124,-20.74836133654887,3.0,119.0,0.0,-3.9249677768274513,-0.30796081895212163,2.7681144343203856,0.43878805750057476
0.7463414634146341,0.17073170731707318,0.08292682926829269,116.58655548095703,39.0,195.025146484375,0.08605268597602844,0.004878048785030842,1.0,1.0,783.0188091113332,-31.858557456863423,783.0188091113332,-31.858557456863426,4.0,205.0,0.0,-5.4625882730251405,0.29089809244089737,0.808373535188233,0.3148516331867474
0.45754716981132076,0.25471698113207547,0.28773584905660377,140.2328338623047,39.0,244.72897338867188,0.13138934969902039,0.002358490601181984,1.0,1.0,701.520848340713,-98.01952545851637,701.520848340713,-98.01952545851637,5.0,212.0,0.0,-7.750630018846044,1.5434624772026855,0.6167076338996302,0.2885411618242286
